Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay
",Oairname,OCity,OCountry,OLatitude,OLongitude,Dair,DCity,DCountry,DLatitude,DLongitude
2008,1,3,4,939,925,1324,1325,WN,2630,N255WN,165,180,151,-1,14,MDW,FLL,1166,7,7,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,3,4,705,630,1055,1030,WN,3848,N550WN,170,180,151,25,35,MDW,FLL,1166,5,14,0,,0,25,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,3,4,2106,2015,2329,2300,WN,203,N332SW,143,165,123,29,51,MDW,HOU,937,4,16,0,,0,13,0,0,0,"16
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1445,1415,1710,1700,WN,1927,N497WN,145,165,129,10,30,MDW,HOU,937,3,13,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1720,1710,1944,1955,WN,3841,N280WN,144,165,130,-11,10,MDW,HOU,937,3,11,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1653,1650,1932,1930,WN,335,N712SW,99,100,79,2,3,MDW,IAD,577,6,14,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Washington Dulles Intl,Washington,United States,38.944533,-77.455811
2008,1,3,4,1155,1150,1426,1435,WN,1488,N461WN,91,105,79,-9,5,MDW,IAD,577,6,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Washington Dulles Intl,Washington,United States,38.944533,-77.455811
2008,1,3,4,647,640,931,915,WN,3760,N672SW,104,95,84,16,7,MDW,IAD,577,5,15,0,,0,0,7,9,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Washington Dulles Intl,Washington,United States,38.944533,-77.455811
2008,1,3,4,2212,2105,7,2255,WN,771,N486WN,55,50,36,72,67,MDW,IND,162,6,13,0,,0,17,0,5,0,"50
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383
2008,1,3,4,725,715,906,905,WN,1746,N612SW,41,50,27,1,10,MDW,IND,162,7,7,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383
2008,1,3,4,1620,1550,1924,1900,WN,1667,N243WN,124,130,110,24,30,MDW,ISP,765,5,9,0,,0,13,0,0,0,"11
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Long Island Mac Arthur,Islip,United States,40.79525,-73.100222
2008,1,3,4,1910,1845,2201,2150,WN,2703,N734SA,111,125,98,11,25,MDW,ISP,765,4,9,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Long Island Mac Arthur,Islip,United States,40.79525,-73.100222
2008,1,3,4,830,730,1010,925,WN,1035,N346SW,100,115,87,45,60,MDW,JAN,666,3,10,0,,0,45,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Jackson Evers Intl,Jackson,United States,32.311167,-90.075889
2008,1,3,4,1713,1705,1901,1905,WN,201,N251WN,228,240,219,-4,8,MDW,LAS,1521,3,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1601,1550,1828,1750,WN,433,N264LV,267,240,219,38,11,MDW,LAS,1521,32,16,0,,0,11,0,27,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1216,1200,1401,1400,WN,872,N788SA,225,240,215,1,16,MDW,LAS,1521,4,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,850,740,1046,940,WN,1016,N765SW,236,240,220,66,70,MDW,LAS,1521,5,11,0,,0,57,0,0,0,"9
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,853,830,1048,1030,WN,2295,N404WN,235,240,223,18,23,MDW,LAS,1521,3,9,0,,0,18,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1508,1430,1700,1630,WN,3844,N446WN,232,240,220,30,38,MDW,LAS,1521,4,8,0,,0,27,0,0,0,"3
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,732,655,957,925,WN,184,N473WN,265,270,243,32,37,MDW,LAX,1750,11,11,0,,0,26,0,0,0,"6
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1533,1500,1802,1730,WN,829,N476WN,269,270,256,32,33,MDW,LAX,1750,5,8,0,,0,31,0,0,0,"1
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1414,1400,1641,1630,WN,3149,N415WN,267,270,252,11,14,MDW,LAX,1750,5,10,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1600,1500,1735,1645,WN,49,N502SW,95,105,78,50,60,MDW,LIT,544,4,13,0,,0,21,0,0,0,"29
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Adams Fld,Little Rock,United States,34.729444,-92.224306
2008,1,3,4,1113,1040,1229,1205,WN,33,N525SW,76,85,64,24,33,MDW,MCI,405,4,8,0,,0,16,0,0,0,"8
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1422,1245,1546,1410,WN,132,N704SW,84,85,64,96,97,MDW,MCI,405,5,15,0,,0,65,0,0,0,"31
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,915,845,1034,1010,WN,407,N636WN,79,85,63,24,30,MDW,MCI,405,4,12,0,,0,11,0,0,0,"13
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,623,620,751,745,WN,629,N376SW,88,85,66,6,3,MDW,MCI,405,6,16,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1147,1145,1302,1310,WN,951,N675AA,75,85,64,-8,2,MDW,MCI,405,5,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1714,1620,1832,1745,WN,2900,N504SW,78,85,64,47,54,MDW,MCI,405,4,10,0,,0,33,0,0,0,"14
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,621,615,948,945,WN,482,N706SW,147,150,128,3,6,MDW,MCO,989,8,11,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1414,1400,1737,1730,WN,1206,N469WN,143,150,127,7,14,MDW,MCO,989,4,12,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1120,1020,1435,1350,WN,2631,N470WN,135,150,126,45,60,MDW,MCO,989,3,6,0,,0,25,0,0,0,"20
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,2124,1935,48,2305,WN,3919,N746SW,144,150,126,103,109,MDW,MCO,989,3,15,0,,0,13,0,0,0,"90
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,645,635,957,935,WN,1674,N422WN,132,120,109,22,10,MDW,MHT,838,3,20,0,,0,10,0,12,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,1417,1345,1717,1645,WN,2524,N458WN,120,120,105,32,32,MDW,MHT,838,4,11,0,,0,28,0,0,0,"4
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,1413,1400,1631,1620,WN,1192,N274WN,138,140,109,11,13,MDW,MSY,825,5,24,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,3,4,1412,1155,1659,1435,WN,562,N739GB,287,280,272,144,137,MDW,OAK,1844,6,9,0,,0,47,0,7,0,"90
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1635,1630,1948,1915,WN,1161,N705SW,313,285,273,33,5,MDW,OAK,1844,18,22,0,,0,0,0,33,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1020,955,1137,1120,WN,555,N506SW,77,85,68,17,25,MDW,OMA,423,2,7,0,,0,8,0,0,0,"9
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,3,4,1841,1735,2004,1900,WN,1423,N658SW,83,85,68,64,66,MDW,OMA,423,3,12,0,,0,63,0,0,0,"1
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,3,4,2239,2115,2358,2240,WN,3491,N523SW,79,85,67,78,84,MDW,OMA,423,2,10,0,,0,7,0,0,0,"71
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,3,4,1340,1325,1627,1620,WN,568,N754SW,107,115,98,7,15,MDW,ORF,704,2,7,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Norfolk Intl,Norfolk,United States,36.894611,-76.201222
2008,1,3,4,855,835,1116,1105,WN,561,N766SW,261,270,247,11,20,MDW,PDX,1751,5,9,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,3,4,1548,1540,1834,1850,WN,79,N211WN,106,130,91,-16,8,MDW,PHL,668,7,8,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1305,1245,1558,1545,WN,792,N900WN,113,120,94,13,20,MDW,PHL,668,7,12,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1812,1715,2054,2025,WN,2789,N209WN,102,130,86,29,57,MDW,PHL,668,6,10,0,,0,12,0,0,0,"17
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,955,935,1242,1230,WN,3757,N446WN,107,115,93,12,20,MDW,PHL,668,3,11,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,833,815,1114,1105,WN,259,N483WN,221,230,207,9,18,MDW,PHX,1444,6,8,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1608,1510,1902,1805,WN,921,N430WN,234,235,215,57,58,MDW,PHX,1444,5,14,0,,0,43,0,0,0,"14
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1757,1725,2043,2020,WN,1827,N420WN,226,235,212,23,32,MDW,PHX,1444,6,8,0,,0,23,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,2234,2130,118,15,WN,3336,N208WN,224,225,212,63,64,MDW,PHX,1444,4,8,0,,0,32,0,0,0,"31
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,2146,2050,2350,2305,WN,337,N488WN,64,75,52,45,56,MDW,PIT,402,3,9,0,,0,19,0,0,0,"26
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,1542,1515,1805,1730,WN,2445,N651SW,83,75,64,35,27,MDW,PIT,402,8,11,0,,0,27,0,8,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,1852,1755,2059,2010,WN,3249,N208WN,67,75,57,49,57,MDW,PIT,402,4,6,0,,0,28,0,0,0,"21
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,652,650,1012,955,WN,1064,N386SW,140,125,118,17,2,MDW,PVD,842,2,20,0,,0,0,0,17,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Theodore Francis Green State,Providence,United States,41.732581,-71.420383
2008,1,3,4,1253,1235,1550,1540,WN,2974,N447WN,117,125,108,10,18,MDW,PVD,842,3,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Theodore Francis Green State,Providence,United States,41.732581,-71.420383
2008,1,3,4,1555,1515,1834,1805,WN,255,N411WN,99,110,85,29,40,MDW,RDU,632,3,11,0,,0,20,0,0,0,"9
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,2103,2020,2340,2300,WN,3063,N551WN,97,100,81,40,43,MDW,RDU,632,3,13,0,,0,35,0,0,0,"5
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,1523,1435,1734,1650,WN,1276,N265WN,251,255,238,44,48,MDW,RNO,1680,5,8,0,,0,31,0,0,0,"13
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,2058,1955,38,2340,WN,1558,N310SW,160,165,143,58,63,MDW,RSW,1105,5,12,0,,0,52,0,0,0,"6
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167
2008,1,3,4,1341,1240,1602,1505,WN,299,N718SW,261,265,249,57,61,MDW,SAN,1728,3,9,0,,0,57,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,914,820,1129,1045,WN,635,N729SW,255,265,244,44,54,MDW,SAN,1728,3,8,0,,0,40,0,0,0,"4
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,1933,1835,2202,2100,WN,2729,N754SW,269,265,253,62,58,MDW,SAN,1728,4,12,0,,0,55,0,4,0,"3
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,2112,1845,2346,2140,WN,1394,N294WN,154,175,134,126,147,MDW,SAT,1036,3,17,0,,0,44,0,0,0,"82
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,3,4,638,625,843,830,WN,247,N369SW,65,65,43,13,13,MDW,SDF,271,3,19,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989
2008,1,3,4,1424,1355,1620,1600,WN,823,N725SW,56,65,42,20,29,MDW,SDF,271,5,9,0,,0,10,0,0,0,"10
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989
2008,1,3,4,2140,2000,2,2230,WN,421,N205WN,262,270,242,92,100,MDW,SEA,1733,4,16,0,,0,92,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,3,4,824,755,1049,1025,WN,2702,N209WN,265,270,247,24,29,MDW,SEA,1733,5,13,0,,0,24,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,3,4,1736,1305,2031,1555,WN,1837,N761RR,295,290,268,276,271,MDW,SFO,1855,4,23,0,,0,266,0,5,0,"5
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,824,735,1059,1020,WN,220,N275WN,275,285,260,39,49,MDW,SJC,1838,4,11,0,,0,39,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1024,925,1245,1155,WN,151,N750SA,201,210,186,50,59,MDW,SLC,1258,6,9,0,,0,30,0,0,0,"20
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,2052,1930,2319,2200,WN,163,N469WN,267,270,253,79,82,MDW,SMF,1790,4,10,0,,0,15,0,0,0,"64
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1138,1000,1235,1105,WN,29,N652SW,57,65,46,90,98,MDW,STL,251,3,8,0,,0,86,0,0,0,"4
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,2208,2125,2259,2225,WN,393,N278WN,51,60,40,34,43,MDW,STL,251,3,8,0,,0,34,0,0,0,"0
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,734,730,836,830,WN,631,N457WN,62,60,46,6,4,MDW,STL,251,3,13,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,NA,1110,NA,1215,WN,1402,,NA,65,NA,0,NA,MDW,STL,251,NA,NA,1,A,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,822,805,921,910,WN,2177,N522SW,59,65,46,11,17,MDW,STL,251,3,10,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,1754,1655,1853,1800,WN,2263,N514SW,59,65,49,53,59,MDW,STL,251,4,6,0,,0,47,0,0,0,"6
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,1806,1740,2126,2115,WN,26,N330SW,140,155,127,11,26,MDW,TPA,997,5,8,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1412,1350,1730,1720,WN,477,N433LV,138,150,126,10,22,MDW,TPA,997,4,8,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,634,620,952,950,WN,979,N751SW,138,150,125,2,14,MDW,TPA,997,4,9,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1100,1040,1414,1410,WN,1847,N499WN,134,150,124,4,20,MDW,TPA,997,4,6,0,,0,NA,NA,NA,NA,"NA
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,2015,1845,2301,2130,WN,422,N779SW,226,225,210,91,90,MDW,TUS,1440,4,12,0,,0,18,0,1,0,"72
",Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,736,720,854,855,WN,420,N268WN,78,95,65,-1,16,MHT,BWI,377,2,11,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1044,1010,1155,1145,WN,1061,N422WN,71,95,61,10,34,MHT,BWI,377,2,8,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,608,610,733,745,WN,2110,N452WN,85,95,72,-12,-2,MHT,BWI,377,3,10,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1512,1445,1656,1620,WN,2437,N225WN,104,95,69,36,27,MHT,BWI,377,27,8,0,,0,11,0,9,0,"16
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1618,1555,1736,1730,WN,3226,N308SA,78,95,63,6,23,MHT,BWI,377,4,11,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,754,645,1028,950,WN,2719,N466WN,334,365,320,38,69,MHT,LAS,2356,5,9,0,,0,38,0,0,0,"0
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1005,940,1255,1305,WN,1933,N419WN,170,205,155,-10,25,MHT,MCO,1142,7,8,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,641,640,931,1005,WN,2980,N252WN,170,205,153,-34,1,MHT,MCO,1142,7,10,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1048,1005,1201,1140,WN,813,N679AA,133,155,117,21,43,MHT,MDW,838,6,10,0,,0,3,0,0,0,"18
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1824,1750,1941,1925,WN,2888,N713SW,137,155,124,16,34,MHT,MDW,838,6,7,0,,0,0,0,0,0,"16
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,627,620,745,800,WN,3145,N201LV,138,160,120,-15,7,MHT,MDW,838,10,8,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1422,1415,1533,1545,WN,1082,N347SW,71,90,61,-12,7,MHT,PHL,290,4,6,0,,0,NA,NA,NA,NA,"NA
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,950,920,1105,1045,WN,2463,N771SA,75,85,57,20,30,MHT,PHL,290,7,11,0,,0,16,0,0,0,"4
",Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
