Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay ",Oaname,OCity,OCountry,OLatitude,OLongitude,Daname,DCity,DCountry,DLatitude,DLongitude
2008,1,5,6,619,620,918,930,WN,2621,N637SW,119,130,107,-12,-1,HOU,MCO,848,6,6,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,937,935,1145,1200,WN,544,N707SA,128,145,117,-15,2,HOU,MDW,937,5,6,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1752,1735,2012,2005,WN,2523,N630WN,140,150,129,7,17,HOU,MDW,937,5,6,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,739,740,834,840,WN,311,N522SW,55,60,43,-6,-1,HOU,MSY,303,4,8,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,5,6,1609,1520,1704,1620,WN,714,N769SW,55,60,46,44,49,HOU,MSY,303,3,6,0,,0,44,0,0,0,"0",William P Hobby,Houston,United States,29.645419,-95.278889,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,5,6,822,825,917,925,WN,1874,N527SW,55,60,43,-8,-3,HOU,MSY,303,4,8,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,5,6,2122,2025,2217,2120,WN,3665,N525SW,55,55,45,57,57,HOU,MSY,303,4,6,0,,0,57,0,0,0,"0",William P Hobby,Houston,United States,29.645419,-95.278889,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,5,6,930,930,1202,1145,WN,2011,N490WN,272,255,259,17,0,HOU,OAK,1642,4,9,0,,0,0,0,17,0,"0",William P Hobby,Houston,United States,29.645419,-95.278889,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,5,6,1317,1315,1431,1430,WN,956,N611SW,74,75,64,1,2,HOU,OKC,419,3,7,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Will Rogers World,Oklahoma City,United States,35.393089,-97.600733
2008,1,5,6,1607,1520,2002,1930,WN,31,N744SW,175,190,161,32,47,HOU,PHL,1335,7,7,0,,0,31,0,0,0,"1",William P Hobby,Houston,United States,29.645419,-95.278889,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,5,6,2124,2035,2256,2230,WN,942,N700GS,152,175,144,26,49,HOU,PHX,1020,3,5,0,,0,26,0,0,0,"0",William P Hobby,Houston,United States,29.645419,-95.278889,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,5,6,1347,1340,1525,1535,WN,1600,N641SW,158,175,146,-10,7,HOU,PHX,1020,5,7,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,5,6,1115,1105,1254,1235,WN,1314,N724SW,219,210,195,19,10,HOU,SAN,1312,17,7,0,,0,10,0,9,0,"0",William P Hobby,Houston,United States,29.645419,-95.278889,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,5,6,1504,1505,1550,1600,WN,2436,N630WN,46,55,36,-10,-1,HOU,SAT,192,2,8,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,5,6,1912,1915,2105,2110,WN,678,N253WN,113,115,101,-5,-3,HOU,STL,687,3,9,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,5,6,939,935,1122,1130,WN,3845,N731SA,103,115,93,-8,4,HOU,STL,687,4,6,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,5,6,753,755,1035,1055,WN,201,N713SW,102,120,91,-20,-2,HOU,TPA,781,5,6,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,1129,1105,1419,1405,WN,968,N699SW,110,120,96,14,24,HOU,TPA,781,3,11,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,1631,1630,1750,1755,WN,878,N511SW,79,85,71,-5,1,HOU,TUL,453,3,5,0,,0,NA,NA,NA,NA,"NA",William P Hobby,Houston,United States,29.645419,-95.278889,Tulsa Intl,Tulsa,United States,36.198389,-95.888111
2008,1,5,6,901,900,1004,1000,WN,18,N523SW,63,60,49,4,1,HRL,HOU,276,5,9,0,,0,NA,NA,NA,NA,"NA",Valley Intl,Harlingen,United States,26.2285,-97.654389,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1222,1210,1336,1310,WN,30,N436WN,74,60,54,26,12,HRL,HOU,276,3,17,0,,0,3,0,14,0,"9",Valley Intl,Harlingen,United States,26.2285,-97.654389,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1738,1710,1841,1810,WN,50,N519SW,63,60,51,31,28,HRL,HOU,276,5,7,0,,0,0,0,3,0,"28",Valley Intl,Harlingen,United States,26.2285,-97.654389,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1937,1940,2020,2030,WN,2023,N387SW,43,50,36,-10,-3,HRL,SAT,233,2,5,0,,0,NA,NA,NA,NA,"NA",Valley Intl,Harlingen,United States,26.2285,-97.654389,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,5,6,1458,1450,1714,1710,WN,657,N483WN,136,140,114,4,8,IAD,MCO,758,7,15,0,,0,NA,NA,NA,NA,"NA",Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,910,910,1004,1010,WN,371,N493WN,114,120,99,-6,0,IAD,MDW,577,4,11,0,,0,NA,NA,NA,NA,"NA",Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1509,1505,1601,1605,WN,897,N773SA,112,120,100,-4,4,IAD,MDW,577,4,8,0,,0,NA,NA,NA,NA,"NA",Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1050,1045,1149,1145,WN,1342,N327SW,119,120,103,4,5,IAD,MDW,577,5,11,0,,0,NA,NA,NA,NA,"NA",Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,731,735,938,1000,WN,3231,N754SW,127,145,114,-22,-4,IAD,TPA,810,4,9,0,,0,NA,NA,NA,NA,"NA",Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,1849,1755,2016,1925,WN,3920,N787SA,87,90,72,51,54,IND,BWI,515,2,13,0,,0,0,0,0,0,"51",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1842,1830,2005,1940,WN,509,N274WN,263,250,243,25,12,IND,LAS,1591,12,8,0,,0,4,0,13,0,"8",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,5,6,749,750,815,825,WN,595,N644SW,86,95,71,-10,-1,IND,MCI,451,5,10,0,,0,NA,NA,NA,NA,"NA",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,5,6,700,700,908,915,WN,100,N478WN,128,135,110,-7,0,IND,MCO,828,6,12,0,,0,NA,NA,NA,NA,"NA",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,1450,1430,1454,1425,WN,829,N430WN,64,55,44,29,20,IND,MDW,162,3,17,0,,0,0,0,9,0,"20",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1425,1425,1618,1625,WN,675,N445WN,233,240,216,-7,0,IND,PHX,1489,7,10,0,,0,NA,NA,NA,NA,"NA",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,5,6,1309,1255,1515,1510,WN,4,N619SW,126,135,116,5,14,IND,TPA,838,4,6,0,,0,NA,NA,NA,NA,"NA",Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,1625,1625,1732,1735,WN,623,N275WN,67,70,49,-3,0,ISP,BWI,220,8,10,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1036,1025,1137,1135,WN,1013,N357SW,61,70,52,2,11,ISP,BWI,220,2,7,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1504,1455,1605,1605,WN,2553,N673AA,61,70,52,0,9,ISP,BWI,220,2,7,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1925,1925,2213,2235,WN,1754,N902WN,168,190,156,-22,0,ISP,FLL,1093,3,9,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,5,6,735,730,1034,1020,WN,550,N410WN,359,350,345,14,5,ISP,LAS,2283,5,9,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,5,6,1006,1005,1240,1255,WN,543,N353SW,154,170,138,-15,1,ISP,MCO,972,6,10,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,1316,1300,1603,1550,WN,1397,N469WN,167,170,143,13,16,ISP,MCO,972,6,18,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,1702,1555,1935,1845,WN,3480,N780SW,153,170,143,50,67,ISP,MCO,972,4,6,0,,0,0,0,0,0,"50",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,5,6,1703,1650,1824,1815,WN,422,N786SW,141,145,128,9,13,ISP,MDW,765,4,9,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1359,1355,1522,1520,WN,2871,N227WN,143,145,129,2,4,ISP,MDW,765,5,9,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,1733,1725,2010,2030,WN,2175,N725SW,157,185,146,-20,8,ISP,PBI,1052,5,6,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Palm Beach Intl,West Palm Beach,United States,26.683161,-80.095589
2008,1,5,6,647,640,938,955,WN,3667,N294WN,171,195,158,-17,7,ISP,RSW,1101,2,11,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167
2008,1,5,6,1515,1510,1800,1810,WN,3858,N214WN,165,180,152,-10,5,ISP,TPA,1034,3,10,0,,0,NA,NA,NA,NA,"NA",Long Island Mac Arthur,Islip,United States,40.79525,-73.100222,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,828,830,1126,1140,WN,534,N445WN,118,130,110,-14,-2,JAN,BWI,888,2,6,0,,0,NA,NA,NA,NA,"NA",Jackson Evers Intl,Jackson,United States,32.311167,-90.075889,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1729,1730,1844,1850,WN,678,N253WN,75,80,63,-6,-1,JAN,HOU,359,5,7,0,,0,NA,NA,NA,NA,"NA",Jackson Evers Intl,Jackson,United States,32.311167,-90.075889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1146,1145,1301,1305,WN,2124,N474WN,75,80,64,-4,1,JAN,HOU,359,5,6,0,,0,NA,NA,NA,NA,"NA",Jackson Evers Intl,Jackson,United States,32.311167,-90.075889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,656,700,837,900,WN,449,N512SW,101,120,92,-23,-4,JAN,MDW,666,2,7,0,,0,NA,NA,NA,NA,"NA",Jackson Evers Intl,Jackson,United States,32.311167,-90.075889,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,5,6,927,925,936,940,WN,3430,N706SW,69,75,57,-4,2,JAX,BHM,365,2,10,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,5,6,1838,1825,1921,1900,WN,431,N617SW,103,95,74,21,13,JAX,BNA,484,18,11,0,,0,0,0,8,0,"13",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,5,6,1559,1535,1628,1610,WN,2804,N738CB,89,95,75,18,24,JAX,BNA,484,5,9,0,,0,0,0,0,0,"18",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,5,6,1442,1440,1619,1625,WN,1331,N351SW,97,105,87,-6,2,JAX,BWI,663,3,7,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1507,1500,1619,1615,WN,640,N338SW,72,75,59,4,7,JAX,FLL,318,4,9,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,5,6,1239,1220,1402,1330,WN,3312,N610WN,83,70,60,32,19,JAX,FLL,318,5,18,0,,0,0,0,13,0,"19",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,5,6,1814,1735,1927,1905,WN,54,N606SW,133,150,121,22,39,JAX,HOU,816,4,8,0,,0,4,0,0,0,"18",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1835,1825,1959,1955,WN,549,N650SW,84,90,73,4,10,JAX,ORF,543,3,8,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Norfolk Intl,Norfolk,United States,36.894611,-76.201222
2008,1,5,6,1712,1650,1908,1905,WN,23,N333SW,116,135,100,3,22,JAX,PHL,742,6,10,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,5,6,1852,1850,1948,1945,WN,2019,N676SW,56,55,40,3,2,JAX,TPA,180,5,11,0,,0,NA,NA,NA,NA,"NA",Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,5,6,942,935,1200,1200,WN,778,N392SW,78,85,59,0,7,LAS,ABQ,487,6,13,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,5,6,1652,1600,1907,1825,WN,1925,N514SW,75,85,59,42,52,LAS,ABQ,487,5,11,0,,0,14,0,0,0,"28",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,5,6,1809,1655,131,30,WN,302,N724SW,262,275,248,61,74,LAS,ALB,2237,3,11,0,,0,0,6,0,0,"55",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Albany Intl,Albany,United States,42.748267,-73.801692
2008,1,5,6,1240,1240,1742,1720,WN,155,N428WN,182,160,128,22,0,LAS,AUS,1090,5,49,0,,0,0,0,22,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,5,6,2112,2015,132,50,WN,2021,N293,140,155,129,42,57,LAS,AUS,1090,4,7,0,,0,18,0,0,0,"24",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,5,6,906,905,1420,1430,WN,3948,N494WN,194,205,179,-10,1,LAS,BHM,1618,3,12,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,5,6,1531,1440,2044,2010,WN,2032,N271WN,193,210,178,34,51,LAS,BNA,1588,5,10,0,,0,12,0,0,0,"22",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,5,6,941,920,1215,1210,WN,71,N440LV,94,110,74,5,21,LAS,BOI,520,2,18,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Boise Air Terminal,Boise,United States,43.564361,-116.222861
2008,1,5,6,1815,1715,115,25,WN,2383,N425LV,240,250,226,50,60,LAS,BUF,1987,3,11,0,,0,41,0,0,0,"9",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Buffalo Niagara Intl,Buffalo,United States,42.940525,-78.732167
2008,1,5,6,2027,2015,2128,2115,WN,219,N256WN,61,60,51,13,12,LAS,BUR,223,2,8,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,5,6,2026,1910,2125,2010,WN,1072,N798SW,59,60,49,75,76,LAS,BUR,223,2,8,0,,0,29,0,0,0,"46",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,5,6,1136,1050,1253,1155,WN,1586,N330SW,77,65,49,58,46,LAS,BUR,223,2,26,0,,0,0,13,12,0,"33",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,5,6,1638,1630,1742,1740,WN,2284,N401WN,64,70,51,2,8,LAS,BUR,223,2,11,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,5,6,1249,1220,1425,1325,WN,2874,N671SW,96,65,51,60,29,LAS,BUR,223,3,42,0,,0,29,0,31,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,5,6,1246,1235,2025,2005,WN,683,N551WN,279,270,240,20,11,LAS,BWI,2106,4,35,0,,0,0,11,9,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1832,1730,140,50,WN,2632,N439WN,248,260,234,50,62,LAS,BWI,2106,4,10,0,,0,35,0,0,0,"15",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,5,6,1839,1740,115,30,WN,564,N432WN,216,230,196,45,59,LAS,CMH,1772,7,13,0,,0,11,0,0,0,"34",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Port Columbus Intl,Columbus,United States,39.997972,-82.891889
2008,1,5,6,740,700,1025,955,WN,85,N309SW,105,115,79,30,40,LAS,DEN,629,15,11,0,,0,30,0,0,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,5,6,1454,1315,1728,1610,WN,759,N735SA,94,115,74,78,99,LAS,DEN,629,8,12,0,,0,22,0,0,0,"56",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,5,6,1542,1415,1819,1710,WN,1040,N212WN,97,115,78,69,87,LAS,DEN,629,6,13,0,,0,0,4,0,0,"65",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,5,6,1644,1550,1913,1825,WN,258,N633SW,89,95,75,48,54,LAS,ELP,584,3,11,0,,0,8,0,0,0,"40",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,5,6,1142,1050,1401,1325,WN,1866,N245WN,139,155,121,36,52,LAS,GEG,806,4,14,0,,0,4,0,0,0,"32",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Spokane Intl,Spokane,United States,47.619861,-117.533833
2008,1,5,6,1143,1140,1638,1640,WN,189,N473WN,175,180,155,-2,3,LAS,HOU,1235,4,16,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1839,1735,2321,2230,WN,719,N791SW,162,175,149,51,64,LAS,HOU,1235,2,11,0,,0,1,0,0,0,"50",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,5,6,1607,1525,2313,2245,WN,1027,N740SW,246,260,229,28,42,LAS,IAD,2066,4,13,0,,0,15,0,0,0,"13",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Washington Dulles Intl,Washington,United States,38.944533,-77.455811
2008,1,5,6,1147,1050,1823,1725,WN,3920,N787SA,216,215,183,58,57,LAS,IND,1591,8,25,0,,0,55,0,1,0,"2",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383
2008,1,5,6,1746,1715,1856,1820,WN,82,N293,70,65,51,36,31,LAS,LAX,236,6,13,0,,0,12,0,5,0,"19",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,1556,1455,1706,1600,WN,354,N646SW,70,65,48,66,61,LAS,LAX,236,10,12,0,,0,38,0,5,0,"23",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,721,720,827,825,WN,685,N409WN,66,65,46,2,1,LAS,LAX,236,10,10,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,1156,840,1312,945,WN,790,N282WN,76,65,47,207,196,LAS,LAX,236,10,19,0,,0,0,0,26,0,"181",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,754,750,901,855,WN,1653,N465WN,67,65,47,6,4,LAS,LAX,236,6,14,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,2115,2005,2223,2115,WN,2367,N642WN,68,70,48,68,70,LAS,LAX,236,11,9,0,,0,21,0,0,0,"47",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,5,6,1113,1100,1503,1500,WN,2382,N743SW,110,120,91,3,13,LAS,LBB,775,3,16,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Lubbock Preston Smith Intl,Lubbock,United States,33.663639,-101.822778
2008,1,5,6,1215,1105,1642,1505,WN,138,N658SW,147,120,99,97,70,LAS,MAF,796,3,45,0,,0,18,0,27,0,"52",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Midland Intl,Midland,United States,31.942528,-102.201914
2008,1,5,6,1637,1530,2103,2020,WN,615,N205WN,146,170,133,43,67,LAS,MCI,1140,3,10,0,,0,40,0,0,0,"3",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,5,6,652,650,1126,1135,WN,2972,N302SW,154,165,144,-9,2,LAS,MCI,1140,3,7,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,5,6,1305,1250,2048,2015,WN,843,N217JC,283,265,233,33,15,LAS,MCO,2039,11,39,0,,0,11,0,18,0,"4",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Orlando Intl,Orlando,United States,28.429394,-81.308994
